#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.149099999999995E+02  -.673623351978133E+00  0.121495284729648E+01  -.349049555598067E+00  0.629548768130013E+00
     0.149199999999995E+02  -.675153439717215E+00  0.122089899820799E+01  -.346868185861998E+00  0.627251519012499E+00
     0.149299999999995E+02  -.676662004694453E+00  0.122688150805633E+01  -.344688839100462E+00  0.624968388636982E+00
     0.149399999999995E+02  -.678148637221150E+00  0.123290022448781E+01  -.342511673682187E+00  0.622699355561419E+00
     0.149499999999995E+02  -.679612935355775E+00  0.123895498704358E+01  -.340336848312073E+00  0.620444393499069E+00
     0.149599999999995E+02  -.681054505274885E+00  0.124504562745394E+01  -.338164521877171E+00  0.618203471326115E+00
     0.149699999999995E+02  -.682472961638623E+00  0.125117196995135E+01  -.335994853293943E+00  0.615976553092951E+00
     0.149799999999995E+02  -.683867927949969E+00  0.125733383160227E+01  -.333828001356810E+00  0.613763598039054E+00
     0.149899999999995E+02  -.685239036906880E+00  0.126353102265815E+01  -.331664124588006E+00  0.611564560611356E+00
     0.149999999999995E+02  -.686585930746370E+00  0.126976334692562E+01  -.329503381088740E+00  0.609379390486089E+00
     0.150099999999995E+02  -.687908261579621E+00  0.127603060215598E+01  -.327345928391678E+00  0.607208032594032E+00
     0.150199999999995E+02  -.689205691717126E+00  0.128233258045417E+01  -.325191923314747E+00  0.605050427149125E+00
     0.150299999999995E+02  -.690477893982846E+00  0.128866906870709E+01  -.323041521816258E+00  0.602906509680410E+00
     0.150399999999995E+02  -.691724552016422E+00  0.129503984903130E+01  -.320894878851396E+00  0.600776211067269E+00
     0.150499999999995E+02  -.692945360562269E+00  0.130144469924011E+01  -.318752148230014E+00  0.598659457577928E+00
     0.150599999999995E+02  -.694140025744609E+00  0.130788339332975E+01  -.316613482475810E+00  0.596556170911208E+00
     0.150699999999995E+02  -.695308265327228E+00  0.131435570198456E+01  -.314479032686857E+00  0.594466268241515E+00
     0.150799999999995E+02  -.696449808956932E+00  0.132086139310096E+01  -.312348948397504E+00  0.592389662267047E+00
     0.150899999999995E+02  -.697564398389531E+00  0.132740023232980E+01  -.310223377441682E+00  0.590326261261220E+00
     0.150999999999995E+02  -.698651787697210E+00  0.133397198363677E+01  -.308102465817616E+00  0.588275969127312E+00
     0.151099999999995E+02  -.699711743456187E+00  0.134057640988049E+01  -.305986357553973E+00  0.586238685456330E+00
     0.151199999999995E+02  -.700744044913442E+00  0.134721327340763E+01  -.303875194577480E+00  0.584214305588106E+00
     0.151299999999995E+02  -.701748484131462E+00  0.135388233666471E+01  -.301769116582037E+00  0.582202720675625E+00
     0.151399999999995E+02  -.702724866109731E+00  0.136058336282566E+01  -.299668260899362E+00  0.580203817752630E+00
     0.151499999999995E+02  -.703673008881982E+00  0.136731611643476E+01  -.297572762371206E+00  0.578217479804461E+00
     0.151599999999995E+02  -.704592743587953E+00  0.137408036406383E+01  -.295482753223214E+00  0.576243585842228E+00
     0.151699999999995E+02  -.705483914518647E+00  0.138087587498308E+01  -.293398362940447E+00  0.574282010980259E+00
     0.151799999999995E+02  -.706346379133918E+00  0.138770242184464E+01  -.291319718144645E+00  0.572332626516907E+00
     0.151899999999995E+02  -.707180008051429E+00  0.139455978137758E+01  -.289246942473314E+00  0.570395300018695E+00
     0.151999999999995E+02  -.707984685005863E+00  0.140144773509366E+01  -.287180156460667E+00  0.568469895407851E+00
     0.152099999999995E+02  -.708760306777470E+00  0.140836607000237E+01  -.285119477420552E+00  0.566556273053237E+00
     0.152199999999995E+02  -.709506783088943E+00  0.141531457933430E+01  -.283065019331400E+00  0.564654289864702E+00
     0.152299999999995E+02  -.710224036469782E+00  0.142229306327128E+01  -.281016892723341E+00  0.562763799390876E+00
     0.152399999999995E+02  -.710912002087258E+00  0.142930132968222E+01  -.278975204567539E+00  0.560884651920409E+00
     0.152499999999995E+02  -.711570627543148E+00  0.143633919486299E+01  -.276940058167881E+00  0.559016694586712E+00
     0.152599999999995E+02  -.712199872635626E+00  0.144340648427901E+01  -.274911553055138E+00  0.557159771476137E+00
     0.152699999999995E+02  -.712799709085496E+00  0.145050303330896E+01  -.272889784883695E+00  0.555313723739681E+00
     0.152799999999995E+02  -.713370120226284E+00  0.145762868798791E+01  -.270874845330998E+00  0.553478389708148E+00
     0.152899999999995E+02  -.713911100657586E+00  0.146478330574841E+01  -.268866821999846E+00  0.551653605010825E+00
     0.152999999999995E+02  -.714422655861301E+00  0.147196675615759E+01  -.266865798323658E+00  0.549839202697602E+00
     0.153099999999995E+02  -.714904801780322E+00  0.147917892164875E+01  -.264871853474876E+00  0.548035013364567E+00
     0.153199999999995E+02  -.715357564359454E+00  0.148641969824539E+01  -.262885062276641E+00  0.546240865283026E+00
     0.153299999999995E+02  -.715780979048359E+00  0.149368899627610E+01  -.260905495117908E+00  0.544456584531926E+00
     0.153399999999995E+02  -.716175090266455E+00  0.150098674107820E+01  -.258933217872144E+00  0.542681995133622E+00
     0.153499999999995E+02  -.716539950829780E+00  0.150831287368841E+01  -.256968291819801E+00  0.540916919192969E+00
     0.153599999999995E+02  -.716875621339878E+00  0.151566735151848E+01  -.255010773574698E+00  0.539161177039653E+00
     0.153699999999995E+02  -.717182169535015E+00  0.152305014901400E+01  -.253060715014508E+00  0.537414587373701E+00
     0.153799999999995E+02  -.717459669603942E+00  0.153046125829430E+01  -.251118163215507E+00  0.535676967414097E+00
     0.153899999999995E+02  -.717708201462731E+00  0.153790068977157E+01  -.249183160391776E+00  0.533948133050380E+00
     0.153999999999995E+02  -.717927849995108E+00  0.154536847274718E+01  -.247255743839011E+00  0.532227898997183E+00
     0.154099999999995E+02  -.718118704256988E+00  0.155286465598342E+01  -.245335945883130E+00  0.530516078951533E+00
     0.154199999999995E+02  -.718280856645950E+00  0.156038930824847E+01  -.243423793833850E+00  0.528812485752833E+00
     0.154299999999995E+02  -.718414402036491E+00  0.156794251883300E+01  -.241519309943402E+00  0.527116931545354E+00
     0.154399999999995E+02  -.718519436882028E+00  0.157552439803630E+01  -.239622511370562E+00  0.525429227943122E+00
     0.154499999999995E+02  -.718596058284714E+00  0.158313507762023E+01  -.237733410150156E+00  0.523749186196997E+00
     0.154599999999994E+02  -.718644363034227E+00  0.159077471122913E+01  -.235852013168215E+00  0.522076617363806E+00
     0.154699999999994E+02  -.718664446616852E+00  0.159844347477400E+01  -.233978322142937E+00  0.520411332477314E+00
     0.154799999999994E+02  -.718656402196131E+00  0.160614156677931E+01  -.232112333611579E+00  0.518753142720850E+00
     0.154899999999994E+02  -.718620319566674E+00  0.161386920869059E+01  -.230254038923484E+00  0.517101859601365E+00
     0.154999999999994E+02  -.718556284082607E+00  0.162162664514165E+01  -.228403424239321E+00  0.515457295124697E+00
     0.155099999999994E+02  -.718464375562293E+00  0.162941414417948E+01  -.226560470536704E+00  0.513819261971822E+00
     0.155199999999994E+02  -.718344667171168E+00  0.163723199744588E+01  -.224725153622292E+00  0.512187573675810E+00
     0.155299999999994E+02  -.718197224284355E+00  0.164508052031416E+01  -.222897444150487E+00  0.510562044799269E+00
     0.155399999999994E+02  -.718022103331074E+00  0.165296005197988E+01  -.221077307648827E+00  0.508942491111975E+00
     0.155499999999994E+02  -.717819350622727E+00  0.166087095550448E+01  -.219264704550148E+00  0.507328729768408E+00
     0.155599999999994E+02  -.717589001166683E+00  0.166881361781070E+01  -.217459590231603E+00  0.505720579484940E+00
     0.155699999999994E+02  -.717331077467886E+00  0.167678844962901E+01  -.215661915060575E+00  0.504117860716320E+00
     0.155799999999994E+02  -.717045588320306E+00  0.168479588539397E+01  -.213871624447547E+00  0.502520395831221E+00
     0.155899999999994E+02  -.716732527590536E+00  0.169283638309019E+01  -.212088658905938E+00  0.500928009286458E+00
     0.155999999999994E+02  -.716391872995609E+00  0.170091042404697E+01  -.210312954118925E+00  0.499340527799629E+00
     0.156099999999994E+02  -.716023584877320E+00  0.170901851268122E+01  -.208544441013233E+00  0.497757780519809E+00
     0.156199999999994E+02  -.715627604975339E+00  0.171716117618846E+01  -.206783045839883E+00  0.496179599195986E+00
     0.156299999999994E+02  -.715203855201284E+00  0.172533896418138E+01  -.205028690261848E+00  0.494605818342919E+00
     0.156399999999994E+02  -.714752236416119E+00  0.173355244827604E+01  -.203281291448536E+00  0.493036275404058E+00
     0.156499999999994E+02  -.714272627213108E+00  0.174180222162553E+01  -.201540762177063E+00  0.491470810911216E+00
     0.156599999999994E+02  -.713764882708608E+00  0.175008889840131E+01  -.199807010940181E+00  0.489909268640659E+00
     0.156699999999994E+02  -.713228833342889E+00  0.175841311322236E+01  -.198079942060731E+00  0.488351495765265E+00
     0.156799999999994E+02  -.712664283693321E+00  0.176677552053238E+01  -.196359455812542E+00  0.486797343002457E+00
     0.156899999999994E+02  -.712071011302052E+00  0.177517679392567E+01  -.194645448547541E+00  0.485246664757538E+00
     0.156999999999994E+02  -.711448765520329E+00  0.178361762542196E+01  -.192937812828965E+00  0.483699319262187E+00
     0.157099999999994E+02  -.710797266371688E+00  0.179209872469108E+01  -.191236437570420E+00  0.482155168707702E+00
     0.157199999999994E+02  -.710116203436001E+00  0.180062081822789E+01  -.189541208180627E+00  0.480614079372803E+00
     0.157299999999994E+02  -.709405234756434E+00  0.180918464847860E+01  -.187852006713574E+00  0.479075921745608E+00
     0.157399999999994E+02  -.708663985771352E+00  0.181779097291919E+01  -.186168712023853E+00  0.477540570639553E+00
     0.157499999999994E+02  -.707892048272978E+00  0.182644056308691E+01  -.184491199926898E+00  0.476007905302988E+00
     0.157599999999994E+02  -.707088979394785E+00  0.183513420356613E+01  -.182819343363844E+00  0.474477809522150E+00
     0.157699999999994E+02  -.706254300629274E+00  0.184387269092943E+01  -.181153012570708E+00  0.472950171717340E+00
     0.157799999999994E+02  -.705387496877963E+00  0.185265683263533E+01  -.179492075251565E+00  0.471424885032004E+00
     0.157899999999994E+02  -.704488015535107E+00  0.186148744588383E+01  -.177836396755396E+00  0.469901847414590E+00
     0.157999999999994E+02  -.703555265606856E+00  0.187036535643115E+01  -.176185840256277E+00  0.468380961692913E+00
     0.158099999999994E+02  -.702588616867142E+00  0.187929139736506E+01  -.174540266936514E+00  0.466862135640916E+00
     0.158199999999994E+02  -.701587399051886E+00  0.188826640784217E+01  -.172899536172411E+00  0.465345282037642E+00
     0.158299999999994E+02  -.700550901092671E+00  0.189729123178867E+01  -.171263505722248E+00  0.463830318718307E+00
     0.158399999999994E+02  -.699478370391264E+00  0.190636671656606E+01  -.169632031916118E+00  0.462317168617339E+00
     0.158499999999994E+02  -.698369012136019E+00  0.191549371160336E+01  -.168004969847204E+00  0.460805759803319E+00
     0.158599999999994E+02  -.697221988661326E+00  0.192467306699732E+01  -.166382173564132E+00  0.459296025505745E+00
     0.158699999999994E+02  -.696036418851059E+00  0.193390563208224E+01  -.164763496263976E+00  0.457787904133574E+00
     0.158799999999994E+02  -.694811377586914E+00  0.194319225397099E+01  -.163148790485507E+00  0.456281339285518E+00
     0.158899999999994E+02  -.693545895242545E+00  0.195253377606870E+01  -.161537908302312E+00  0.454776279752111E+00
     0.158999999999994E+02  -.692238957224203E+00  0.196193103656082E+01  -.159930701515352E+00  0.453272679509553E+00
     0.159099999999994E+02  -.690889503558589E+00  0.197138486687701E+01  -.158327021844569E+00  0.451770497705386E+00
     0.159199999999994E+02  -.689496428528569E+00  0.198089609013259E+01  -.156726721119139E+00  0.450269698636065E+00
     0.159299999999994E+02  -.688058580357283E+00  0.199046551954878E+01  -.155129651465984E+00  0.448770251716538E+00
     0.159399999999994E+02  -.686574760941161E+00  0.200009395685367E+01  -.153535665496159E+00  0.447272131441913E+00
     0.159499999999994E+02  -.685043725632279E+00  0.200978219066513E+01  -.151944616488709E+00  0.445775317341382E+00
     0.159599999999994E+02  -.683464183070470E+00  0.201953099485717E+01  -.150356358571672E+00  0.444279793924538E+00
     0.159699999999994E+02  -.681834795065485E+00  0.202934112691141E+01  -.148770746899818E+00  0.442785550620268E+00
     0.159799999999994E+02  -.680154176529543E+00  0.203921332625482E+01  -.147187637828816E+00  0.441292581708425E+00
     0.159899999999994E+02  -.678420895460503E+00  0.204914831258536E+01  -.145606889085473E+00  0.439800886244477E+00
     0.159999999999994E+02  -.676633472975885E+00  0.205914678418675E+01  -.144028359933725E+00  0.438310467977385E+00
     0.160099999999994E+02  -.674790383397889E+00  0.206920941623375E+01  -.142451911336082E+00  0.436821335260953E+00
     0.160199999999994E+02  -.672890054389676E+00  0.207933685908925E+01  -.140877406110229E+00  0.435333500958903E+00
     0.160299999999994E+02  -.670930867142913E+00  0.208952973659445E+01  -.139304709080519E+00  0.433846982343981E+00
     0.160399999999994E+02  -.668911156616815E+00  0.209978864435342E+01  -.137733687224083E+00  0.432361800991354E+00
     0.160499999999994E+02  -.666829211828778E+00  0.211011414801308E+01  -.136164209811357E+00  0.430877982666636E+00
     0.160599999999994E+02  -.664683276196618E+00  0.212050678154000E+01  -.134596148540758E+00  0.429395557208836E+00
     0.160699999999994E+02  -.662471547932655E+00  0.213096704549500E+01  -.133029377667354E+00  0.427914558408563E+00
     0.160799999999994E+02  -.660192180489616E+00  0.214149540530679E+01  -.131463774125328E+00  0.426435023881819E+00
     0.160899999999994E+02  -.657843283058545E+00  0.215209228954569E+01  -.129899217644080E+00  0.424956994939723E+00
     0.160999999999994E+02  -.655422921118773E+00  0.216275808819847E+01  -.128335590857830E+00  0.423480516454510E+00
     0.161099999999994E+02  -.652929117040116E+00  0.217349315094554E+01  -.126772779408612E+00  0.422005636722154E+00
     0.161199999999994E+02  -.650359850737372E+00  0.218429778544130E+01  -.125210672042544E+00  0.420532407321973E+00
     0.161299999999994E+02  -.647713060377389E+00  0.219517225559891E+01  -.123649160699328E+00  0.419060882973561E+00
     0.161399999999994E+02  -.644986643138681E+00  0.220611677988037E+01  -.122088140594884E+00  0.417591121391416E+00
     0.161499999999994E+02  -.642178456024006E+00  0.221713152959306E+01  -.120527510297118E+00  0.416123183137591E+00
     0.161599999999994E+02  -.639286316725927E+00  0.222821662719357E+01  -.118967171794797E+00  0.414657131472764E+00
     0.161699999999994E+02  -.636308004545721E+00  0.223937214460015E+01  -.117407030559520E+00  0.413193032206019E+00
     0.161799999999994E+02  -.633241261365846E+00  0.225059810151454E+01  -.115846995600831E+00  0.411730953543728E+00
     0.161899999999994E+02  -.630083792676208E+00  0.226189446375447E+01  -.114286979514490E+00  0.410270965937841E+00
     0.161999999999994E+02  -.626833268654678E+00  0.227326114159776E+01  -.112726898523997E+00  0.408813141933932E+00
