#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.141199999999997E+02  -.283606388760250E+00  0.948694437688044E+00  -.289260352650644E+00  0.967607566257372E+00
     0.141299999999996E+02  -.283548696420656E+00  0.952052932207349E+00  -.287340251910682E+00  0.964783590353458E+00
     0.141399999999996E+02  -.283469545273022E+00  0.955475583563915E+00  -.285384884842236E+00  0.961931515861175E+00
     0.141499999999996E+02  -.283365349174313E+00  0.958962304119157E+00  -.283392378619586E+00  0.959053776909300E+00
     0.141599999999996E+02  -.283232505777537E+00  0.962512839219596E+00  -.281360999888546E+00  0.956152875549877E+00
     0.141699999999996E+02  -.283067402981078E+00  0.966126765363572E+00  -.279289156542173E+00  0.953231373763114E+00
     0.141799999999996E+02  -.282866425537359E+00  0.969803488496480E+00  -.277175398990568E+00  0.950291885492626E+00
     0.141899999999996E+02  -.282625961832493E+00  0.973542242446932E+00  -.275018420937914E+00  0.947337068746703E+00
     0.141999999999996E+02  -.282342410848007E+00  0.977342087518272E+00  -.272817059682847E+00  0.944369617799177E+00
     0.142099999999996E+02  -.282012189314348E+00  0.981201909252104E+00  -.270570295960325E+00  0.941392255521457E+00
     0.142199999999996E+02  -.281631739064933E+00  0.985120417382509E+00  -.268277253345626E+00  0.938407725874753E+00
     0.142299999999996E+02  -.281197534597889E+00  0.989096145001738E+00  -.265937197242776E+00  0.935418786589076E+00
     0.142399999999996E+02  -.280706090850719E+00  0.993127447960046E+00  -.263549533481240E+00  0.932428202053081E+00
     0.142499999999996E+02  -.280153971191485E+00  0.997212504524107E+00  -.261113806546207E+00  0.929438736436090E+00
     0.142599999999996E+02  -.279537795627584E+00  0.100134931532031E+01  -.258629697468566E+00  0.926453147060926E+00
     0.142699999999996E+02  -.278854249230889E+00  0.100553570359059E+01  -.256097021401548E+00  0.923474178043594E+00
     0.142799999999996E+02  -.278100090775337E+00  0.100976931578989E+01  -.253515724911391E+00  0.920504554213027E+00
     0.142899999999996E+02  -.277272161580113E+00  0.101404762255558E+01  -.250885883009681E+00  0.917546975321637E+00
     0.142999999999996E+02  -.276367394548524E+00  0.101836792007984E+01  -.248207695954871E+00  0.914604110554697E+00
     0.143099999999996E+02  -.275382823389261E+00  0.102272733191689E+01  -.245481485850330E+00  0.911678593344291E+00
     0.143199999999996E+02  -.274315592003401E+00  0.102712281125724E+01  -.242707693065729E+00  0.908773016490943E+00
     0.143299999999996E+02  -.273162964016661E+00  0.103155114370108E+01  -.239886872507956E+00  0.905889927594154E+00
     0.143399999999996E+02  -.271922332432919E+00  0.103600895056276E+01  -.237019689766983E+00  0.903031824790555E+00
     0.143499999999996E+02  -.270591229380685E+00  0.104049269273744E+01  -.234106917160898E+00  0.900201152796824E+00
     0.143599999999996E+02  -.269167335920795E+00  0.104499867516017E+01  -.231149429703596E+00  0.897400299252375E+00
     0.143699999999996E+02  -.267648491879083E+00  0.104952305188594E+01  -.228148201017003E+00  0.894631591355380E+00
     0.143799999999996E+02  -.266032705664041E+00  0.105406183181723E+01  -.225104299208653E+00  0.891897292784173E+00
     0.143899999999996E+02  -.264318164025481E+00  0.105861088510353E+01  -.222018882733929E+00  0.889199600894639E+00
     0.143999999999996E+02  -.262503241706287E+00  0.106316595023403E+01  -.218893196260877E+00  0.886540644183155E+00
     0.144099999999996E+02  -.260586510935610E+00  0.106772264184148E+01  -.215728566553988E+00  0.883922480003638E+00
     0.144199999999996E+02  -.258566750708380E+00  0.107227645923149E+01  -.212526398391820E+00  0.881347092526299E+00
     0.144299999999996E+02  -.256442955792654E+00  0.107682279564690E+01  -.209288170531808E+00  0.878816390925190E+00
     0.144399999999996E+02  -.254214345403476E+00  0.108135694827234E+01  -.206015431734106E+00  0.876332207780886E+00
     0.144499999999996E+02  -.251880371479200E+00  0.108587412897871E+01  -.202709796854697E+00  0.873896297684402E+00
     0.144599999999996E+02  -.249440726494220E+00  0.109036947580162E+01  -.199372943016628E+00  0.871510336028087E+00
     0.144699999999996E+02  -.246895350740385E+00  0.109483806514172E+01  -.196006605866693E+00  0.869175917969139E+00
     0.144799999999996E+02  -.244244439008223E+00  0.109927492466843E+01  -.192612575923407E+00  0.866894557551283E+00
     0.144899999999996E+02  -.241488446598818E+00  0.110367504690194E+01  -.189192695020865E+00  0.864667686970327E+00
     0.144999999999996E+02  -.238628094597273E+00  0.110803340344107E+01  -.185748852851670E+00  0.862496655969454E+00
     0.145099999999996E+02  -.235664374339716E+00  0.111234495979779E+01  -.182282983610795E+00  0.860382731350324E+00
     0.145199999999996E+02  -.232598551007537E+00  0.111660469079150E+01  -.178797062741177E+00  0.858327096586558E+00
     0.145299999999996E+02  -.229432166285000E+00  0.112080759644933E+01  -.175293103780531E+00  0.856330851526485E+00
     0.145399999999996E+02  -.226167040019837E+00  0.112494871835115E+01  -.171773155307923E+00  0.854395012172561E+00
     0.145499999999996E+02  -.222805270830455E+00  0.112902315635101E+01  -.168239297987539E+00  0.852520510525576E+00
     0.145599999999996E+02  -.219349235608577E+00  0.113302608560022E+01  -.164693641706194E+00  0.850708194482159E+00
     0.145699999999996E+02  -.215801587871808E+00  0.113695277379046E+01  -.161138322800208E+00  0.848958827775026E+00
     0.145799999999996E+02  -.212165254927469E+00  0.114079859852979E+01  -.157575501366515E+00  0.847273089945867E+00
     0.145899999999996E+02  -.208443433816232E+00  0.114455906475874E+01  -.154007358652096E+00  0.845651576341859E+00
     0.145999999999996E+02  -.204639586012370E+00  0.114822982210937E+01  -.150436094515147E+00  0.844094798127251E+00
     0.146099999999996E+02  -.200757430866161E+00  0.115180668210614E+01  -.146863924950837E+00  0.842603182302531E+00
     0.146199999999996E+02  -.196800937783254E+00  0.115528563510421E+01  -.143293079673944E+00  0.841177071724484E+00
     0.146299999999996E+02  -.192774317145651E+00  0.115866286685950E+01  -.139725799750148E+00  0.839816725121239E+00
     0.146399999999996E+02  -.188682009989098E+00  0.116193477462291E+01  -.136164335267450E+00  0.838522317097451E+00
     0.146499999999996E+02  -.184528676462023E+00  0.116509798265177E+01  -.132610943038744E+00  0.837293938125587E+00
     0.146599999999996E+02  -.180319183101747E+00  0.116814935703288E+01  -.129067884326364E+00  0.836131594520159E+00
     0.146699999999996E+02  -.176058588974055E+00  0.117108601971323E+01  -.125537422579182E+00  0.835035208392917E+00
     0.146799999999996E+02  -.171752130732633E+00  0.117390536163883E+01  -.122021821172675E+00  0.834004617587677E+00
     0.146899999999996E+02  -.167405206664845E+00  0.117660505490602E+01  -.118523341142334E+00  0.833039575594671E+00
     0.146999999999996E+02  -.163023359799883E+00  0.117918306383600E+01  -.115044238900713E+00  0.832139751445123E+00
     0.147099999999996E+02  -.158612260164363E+00  0.118163765488974E+01  -.111586763928531E+00  0.831304729587795E+00
     0.147199999999996E+02  -.154177686278641E+00  0.118396740534875E+01  -.108153156430259E+00  0.830534009750213E+00
     0.147299999999996E+02  -.149725505994617E+00  0.118617121069550E+01  -.104745644944902E+00  0.829827006788292E+00
     0.147399999999996E+02  -.145261656782212E+00  0.118824829063741E+01  -.101366443902859E+00  0.829183050528956E+00
     0.147499999999996E+02  -.140792125577160E+00  0.119019819372827E+01  -.980177511200736E-01  0.828601385611470E+00
     0.147599999999996E+02  -.136322928307019E+00  0.119202080055201E+01  -.947017452211306E-01  0.828081171334055E+00
     0.147699999999996E+02  -.131860089215410E+00  0.119371632544537E+01  -.914205829833284E-01  0.827621481513290E+00
     0.147799999999996E+02  -.127409620106277E+00  0.119528531674690E+01  -.881763965944090E-01  0.827221304364884E+00
     0.147899999999995E+02  -.122977499630461E+00  0.119672865557253E+01  -.849712908170889E-01  0.826879542415172E+00
     0.147999999999995E+02  -.118569652736329E+00  0.119804755312868E+01  -.818073400544593E-01  0.826595012453646E+00
     0.148099999999995E+02  -.114191930403878E+00  0.119924354658620E+01  -.786865853108506E-01  0.826366445537704E+00
     0.148199999999995E+02  -.109850089778708E+00  0.120031849354937E+01  -.756110310438011E-01  0.826192487061592E+00
     0.148299999999995E+02  -.105549774817761E+00  0.120127456516487E+01  -.725826419036878E-01  0.826071696902362E+00
     0.148399999999995E+02  -.101296497553080E+00  0.120211423792599E+01  -.696033393585393E-01  0.826002549656277E+00
     0.148499999999995E+02  -.970956200733908E-01  0.120284028423667E+01  -.666749982027967E-01  0.825983434979988E+00
     0.148599999999995E+02  -.929523373156269E-01  0.120345576180853E+01  -.637994429498273E-01  0.826012658051106E+00
     0.148699999999995E+02  -.888716607504778E-01  0.120396400197169E+01  -.609784441095304E-01  0.826088440163672E+00
     0.148799999999995E+02  -.848584030367787E-01  0.120436859698685E+01  -.582137143535021E-01  0.826208919474168E+00
     0.148899999999995E+02  -.809171637102488E-01  0.120467338645141E+01  -.555069045718772E-01  0.826372151914278E+00
     0.148999999999995E+02  -.770523159620922E-01  0.120488244289722E+01  -.528595998274204E-01  0.826576112286687E+00
     0.149099999999995E+02  -.732679945527268E-01  0.120500005668034E+01  -.502733152140333E-01  0.826818695560489E+00
     0.149199999999995E+02  -.695680848957680E-01  0.120503072026571E+01  -.477494916286003E-01  0.827097718382554E+00
     0.149299999999995E+02  -.659562133368650E-01  0.120497911201033E+01  -.452894914666987E-01  0.827410920821305E+00
     0.149399999999995E+02  -.624357386421235E-01  0.120485007954858E+01  -.428945942546426E-01  0.827755968358837E+00
     0.149499999999995E+02  -.590097447007314E-01  0.120464862288213E+01  -.405659922319879E-01  0.828130454146936E+00
     0.149599999999995E+02  -.556810344370307E-01  0.120437987727464E+01  -.383047859005480E-01  0.828531901541908E+00
     0.149699999999995E+02  -.524521249182184E-01  0.120404909604838E+01  -.361119795577806E-01  0.828957766932357E+00
     0.149799999999995E+02  -.493252436355218E-01  0.120366163337609E+01  -.339884768342933E-01  0.829405442872844E+00
     0.149899999999995E+02  -.463023259286925E-01  0.120322292715649E+01  -.319350762569002E-01  0.829872261535397E+00
     0.149999999999995E+02  -.433850135168310E-01  0.120273848205672E+01  -.299524668605650E-01  0.830355498489232E+00
     0.150099999999995E+02  -.405746540921057E-01  0.120221385279904E+01  -.280412238741756E-01  0.830852376817481E+00
     0.150199999999995E+02  -.378723019273581E-01  0.120165462776265E+01  -.262018045066505E-01  0.831360071577911E+00
     0.150299999999995E+02  -.352787194440431E-01  0.120106641296503E+01  -.244345438614661E-01  0.831875714612512E+00
     0.150399999999995E+02  -.327943796829120E-01  0.120045481648015E+01  -.227396510089181E-01  0.832396399708623E+00
     0.150499999999995E+02  -.304194696169333E-01  0.119982543334378E+01  -.211172052466971E-01  0.832919188111809E+00
     0.150599999999995E+02  -.281538942435400E-01  0.119918383098904E+01  -.195671525802229E-01  0.833441114388029E+00
     0.150699999999995E+02  -.259972813919069E-01  0.119853553524828E+01  -.180893024549962E-01  0.833959192629895E+00
     0.150799999999995E+02  -.239489871803185E-01  0.119788601695035E+01  -.166833247737799E-01  0.834470422998767E+00
     0.150899999999995E+02  -.220081020584455E-01  0.119724067913538E+01  -.153487472315041E-01  0.834971798591400E+00
     0.150999999999995E+02  -.201734573702441E-01  0.119660484490293E+01  -.140849530008948E-01  0.835460312616547E+00
     0.151099999999995E+02  -.184436323742023E-01  0.119598374590272E+01  -.128911788012894E-01  0.835932965863766E+00
     0.151199999999995E+02  -.168169616596883E-01  0.119538251147176E+01  -.117665133825346E-01  0.836386774443117E+00
     0.151299999999995E+02  -.152915429002076E-01  0.119480615841553E+01  -.107098964546338E-01  0.836818777771301E+00
     0.151399999999995E+02  -.138652448873686E-01  0.119425958142653E+01  -.972011809255841E-02  0.837226046776181E+00
     0.151499999999995E+02  -.125357157921921E-01  0.119374754412825E+01  -.879581864364773E-02  0.837605692288574E+00
     0.151599999999995E+02  -.113003916040211E-01  0.119327467072880E+01  -.793548916298165E-02  0.837954873586806E+00
     0.151699999999995E+02  -.101565047008869E-01  0.119284543826473E+01  -.713747239950264E-02  0.838270807056652E+00
     0.151799999999995E+02  -.910109250909019E-02  0.119246416941220E+01  -.639996435275271E-02  0.838550774926236E+00
     0.151899999999995E+02  -.813100621370921E-02  0.119213502584006E+01  -.572101641676658E-02  0.838792134033083E+00
     0.151999999999995E+02  -.724291948610123E-02  0.119186200207715E+01  -.509853812419961E-02  0.838992324577979E+00
     0.152099999999995E+02  -.643333719842487E-02  0.119164891986434E+01  -.453030049969191E-02  0.839148878818367E+00
     0.152199999999995E+02  -.569860409954281E-02  0.119149942296030E+01  -.401394002736069E-02  0.839259429652466E+00
     0.152299999999995E+02  -.503491343089335E-02  0.119141697236946E+01  -.354696323290587E-02  0.839321719043873E+00
     0.152399999999995E+02  -.443831546495033E-02  0.119140484195963E+01  -.312675187611431E-02  0.839333606235818E+00
     0.152499999999995E+02  -.390472595304736E-02  0.119146611443718E+01  -.275056874484561E-02  0.839293075703797E+00
     0.152599999999995E+02  -.342993447314965E-02  0.119160367764736E+01  -.241556403662168E-02  0.839198244795594E+00
     0.152699999999995E+02  -.300961267210598E-02  0.119182022116849E+01  -.211878230913713E-02  0.839047371008268E+00
     0.152799999999995E+02  -.263932240038400E-02  0.119211823316929E+01  -.185716997599943E-02  0.838838858853083E+00
     0.152899999999995E+02  -.231452374089480E-02  0.119249999750006E+01  -.162758331929724E-02  0.838571266260915E+00
     0.152999999999995E+02  -.203058293658676E-02  0.119296759098980E+01  -.142679698579473E-02  0.838243310483138E+00
     0.153099999999995E+02  -.178278022479805E-02  0.119352288092324E+01  -.125151292926520E-02  0.837853873445608E+00
     0.153199999999995E+02  -.156631758892001E-02  0.119416752267371E+01  -.109836975709020E-02  0.837402006516774E+00
     0.153299999999995E+02  -.137632644070762E-02  0.119490295746992E+01  -.963952435507242E-03  0.836886934654646E+00
     0.153399999999995E+02  -.120787524885579E-02  0.119573041027736E+01  -.844802304341520E-03  0.836308059901432E+00
     0.153499999999995E+02  -.105597713166339E-02  0.119665088777726E+01  -.737427349062518E-03  0.835664964199419E+00
     0.153599999999995E+02  -.915597433323478E-03  0.119766517642921E+01  -.638312675324547E-03  0.834957411506288E+00
     0.153699999999995E+02  -.781661305212067E-03  0.119877384060623E+01  -.543931129252531E-03  0.834185349193454E+00
     0.153799999999995E+02  -.649061314669019E-03  0.119997722079406E+01  -.450754005073028E-03  0.833348908716189E+00
     0.153899999999995E+02  -.512665105000920E-03  0.120127543184971E+01  -.355261780874026E-03  0.832448405550004E+00
     0.153999999999995E+02  -.367323131196473E-03  0.120266836131757E+01  -.253954822911280E-03  0.831484338393157E+00
     0.154099999999995E+02  -.207876496281623E-03  0.120415566780458E+01  -.143363999082216E-03  0.830457387640913E+00
