#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.158899999999994E+02  0.106605261614465E+00  0.132471999669083E+01  0.603569128553824E-01  0.750019353521310E+00
     0.158999999999994E+02  0.111292868257163E+00  0.132586799622681E+01  0.628662435598214E-01  0.748945926942646E+00
     0.159099999999994E+02  0.116033082190252E+00  0.132686336204941E+01  0.654064916689885E-01  0.747937362324605E+00
     0.159199999999994E+02  0.120818686388426E+00  0.132770217848806E+01  0.679753294277562E-01  0.746995317218754E+00
     0.159299999999994E+02  0.125642214011716E+00  0.132838091270924E+01  0.705703759382460E-01  0.746121366424980E+00
     0.159399999999994E+02  0.130495971539672E+00  0.132889643201092E+01  0.731891996247827E-01  0.745317001709440E+00
     0.159499999999994E+02  0.135372063304539E+00  0.132924601949238E+01  0.758293205529248E-01  0.744583631550567E+00
     0.159599999999994E+02  0.140262417289658E+00  0.132942738796747E+01  0.784882126073853E-01  0.743922580896268E+00
     0.159699999999994E+02  0.145158812045046E+00  0.132943869200210E+01  0.811633055348328E-01  0.743335090916217E+00
     0.159799999999994E+02  0.150052904559564E+00  0.132927853797127E+01  0.838519868588059E-01  0.742822318733686E+00
     0.159899999999994E+02  0.154936258917916E+00  0.132894599204704E+01  0.865516036750885E-01  0.742385337122349E+00
     0.159999999999994E+02  0.159800375561330E+00  0.132844058604581E+01  0.892594643368590E-01  0.742025134154230E+00
     0.160099999999994E+02  0.164636720963642E+00  0.132776232108240E+01  0.919728400399967E-01  0.741742612785727E+00
     0.160199999999994E+02  0.169436757529227E+00  0.132691166899660E+01  0.946889663198628E-01  0.741538590369796E+00
     0.160299999999994E+02  0.174191973516297E+00  0.132588957153847E+01  0.974050444717229E-01  0.741413798083038E+00
     0.160399999999994E+02  0.178893912788302E+00  0.132469743731826E+01  0.100118242907794E+00  0.741368880257588E+00
     0.160499999999994E+02  0.183534204197907E+00  0.132333713654663E+01  0.102825698464785E+00  0.741404393608655E+00
     0.160599999999994E+02  0.188104590411776E+00  0.132181099361088E+01  0.105524517676434E+00  0.741520806349574E+00
     0.160699999999994E+02  0.192596955990450E+00  0.132012177755157E+01  0.108211778026297E+00  0.741718497187331E+00
     0.160799999999994E+02  0.197003354545876E+00  0.131827269052228E+01  0.110884529196719E+00  0.741997754192631E+00
     0.160899999999994E+02  0.201316034809147E+00  0.131626735433202E+01  0.113539794330498E+00  0.742358773539758E+00
     0.160999999999994E+02  0.205527465452996E+00  0.131410979518581E+01  0.116174571322316E+00  0.742801658112607E+00
     0.161099999999994E+02  0.209630358527177E+00  0.131180442675258E+01  0.118785834157627E+00  0.743326415974581E+00
     0.161199999999994E+02  0.213617691379592E+00  0.130935603170228E+01  0.121370534317054E+00  0.743932958701310E+00
     0.161299999999994E+02  0.217482726952177E+00  0.130676974186429E+01  0.123925602264854E+00  0.744621099576471E+00
     0.161399999999994E+02  0.221219032357472E+00  0.130405101716789E+01  0.126447949040421E+00  0.745390551652436E+00
     0.161499999999994E+02  0.224820495659138E+00  0.130120562353179E+01  0.128934467972018E+00  0.746240925678923E+00
     0.161599999999994E+02  0.228281340797776E+00  0.129823960987432E+01  0.131382036532307E+00  0.747171727904348E+00
     0.161699999999994E+02  0.231596140621086E+00  0.129515928441804E+01  0.133787518355293E+00  0.748182357756140E+00
     0.161799999999994E+02  0.234759827995448E+00  0.129197119046286E+01  0.136147765434580E+00  0.749272105408018E+00
     0.161899999999994E+02  0.237767704993132E+00  0.128868208180021E+01  0.138459620522676E+00  0.750440149243912E+00
     0.161999999999994E+02  0.240615450166216E+00  0.128529889793710E+01  0.140719919751090E+00  0.751685553229983E+00
     0.162099999999994E+02  0.243299123934208E+00  0.128182873929407E+01  0.142925495490791E+00  0.753007264208165E+00
     0.162199999999994E+02  0.245815172127218E+00  0.127827884253386E+01  0.145073179472185E+00  0.754404109126496E+00
     0.162299999999994E+02  0.248160427740267E+00  0.127465655616995E+01  0.147159806183335E+00  0.755874792223570E+00
     0.162399999999994E+02  0.250332110966931E+00  0.127096931659441E+01  0.149182216564616E+00  0.757417892186499E+00
     0.162499999999994E+02  0.252327827591491E+00  0.126722462465444E+01  0.151137262017064E+00  0.759031859303868E+00
     0.162599999999994E+02  0.254145565828413E+00  0.126343002289559E+01  0.153021808740790E+00  0.760715012637398E+00
     0.162699999999994E+02  0.255783691706384E+00  0.125959307357809E+01  0.154832742418669E+00  0.762465537238115E+00
     0.162799999999994E+02  0.257240943100569E+00  0.125572133756046E+01  0.156566973259076E+00  0.764281481435151E+00
     0.162899999999994E+02  0.258516422522116E+00  0.125182235413176E+01  0.158221441409804E+00  0.766160754227508E+00
     0.162999999999994E+02  0.259609588777815E+00  0.124790362186215E+01  0.159793122753522E+00  0.768101122811162E+00
     0.163099999999994E+02  0.260520247614947E+00  0.124397258052785E+01  0.161279035092868E+00  0.770100210276347E+00
     0.163199999999994E+02  0.261248541467698E+00  0.124003659415552E+01  0.162676244730950E+00  0.772155493511601E+00
     0.163299999999994E+02  0.261794938421144E+00  0.123610293521850E+01  0.163981873450276E+00  0.774264301353447E+00
     0.163399999999994E+02  0.262160220507649E+00  0.123217877000637E+01  0.165193105890200E+00  0.776423813022308E+00
     0.163499999999994E+02  0.262345471448070E+00  0.122827114517831E+01  0.166307197319591E+00  0.778631056886996E+00
     0.163599999999994E+02  0.262352063946960E+00  0.122438697550114E+01  0.167321481797893E+00  0.780882909601619E+00
     0.163699999999994E+02  0.262181646646845E+00  0.122053303276290E+01  0.168233380713843E+00  0.783176095660141E+00
     0.163799999999994E+02  0.261836130841857E+00  0.121671593584487E+01  0.169040411686800E+00  0.785507187414591E+00
     0.163899999999994E+02  0.261317677045800E+00  0.121294214192690E+01  0.169740197811368E+00  0.787872605603833E+00
     0.163999999999994E+02  0.260628681503612E+00  0.120921793879410E+01  0.170330477220954E+00  0.790268620439926E+00
     0.164099999999994E+02  0.259771762729334E+00  0.120554943820676E+01  0.170809112941151E+00  0.792691353299064E+00
     0.164199999999994E+02  0.258749748147037E+00  0.120194257029035E+01  0.171174102998451E+00  0.795136779063405E+00
     0.164299999999994E+02  0.257565660904594E+00  0.119840307889772E+01  0.171423590744438E+00  0.797600729159050E+00
     0.164399999999994E+02  0.256222706923563E+00  0.119493651789223E+01  0.171555875350116E+00  0.800078895333729E+00
     0.164499999999994E+02  0.254724262241687E+00  0.119154824829751E+01  0.171569422419322E+00  0.802566834215375E+00
     0.164599999999994E+02  0.253073860697962E+00  0.118824343625716E+01  0.171462874664647E+00  0.805059972689988E+00
     0.164699999999994E+02  0.251275182003685E+00  0.118502705174670E+01  0.171235062583598E+00  0.807553614133397E+00
     0.164799999999994E+02  0.249332040236667E+00  0.118190386797842E+01  0.170885015067348E+00  0.810042945527330E+00
     0.164899999999994E+02  0.247248372789635E+00  0.117887846143993E+01  0.170411969869135E+00  0.812523045485117E+00
     0.164999999999994E+02  0.245028229798162E+00  0.117595521250716E+01  0.169815383854459E+00  0.814988893206516E+00
     0.165099999999994E+02  0.242675764067867E+00  0.117313830657305E+01  0.169094942950652E+00  0.817435378374735E+00
     0.165199999999994E+02  0.240195221515451E+00  0.117043173563421E+01  0.168250571709358E+00  0.819857312001374E+00
     0.165299999999994E+02  0.237590932133326E+00  0.116783930027924E+01  0.167282442392040E+00  0.822249438217171E+00
     0.165399999999994E+02  0.234867301482980E+00  0.116536461202366E+01  0.166190983485881E+00  0.824606446997856E+00
     0.165499999999995E+02  0.232028802718145E+00  0.116301109593888E+01  0.164976887555529E+00  0.826922987805152E+00
     0.165599999999995E+02  0.229079969134920E+00  0.116078199352386E+01  0.163641118335173E+00  0.829193684113427E+00
     0.165699999999995E+02  0.226025387242517E+00  0.115868036577120E+01  0.162184916965389E+00  0.831413148782251E+00
     0.165799999999995E+02  0.222869690345090E+00  0.115670909638118E+01  0.160609807280339E+00  0.833576000224784E+00
     0.165899999999995E+02  0.219617552622398E+00  0.115487089507985E+01  0.158917600053262E+00  0.835676879311215E+00
     0.165999999999995E+02  0.216273683694166E+00  0.115316830100001E+01  0.157110396111529E+00  0.837710466935824E+00
     0.166099999999995E+02  0.212842823651128E+00  0.115160368608619E+01  0.155190588237604E+00  0.839671502165595E+00
     0.166199999999995E+02  0.209329738533414E+00  0.115017925848744E+01  0.153160861778187E+00  0.841554800878012E+00
     0.166299999999995E+02  0.205739216235263E+00  0.114889706590437E+01  0.151024193891294E+00  0.843355274785678E+00
     0.166399999999995E+02  0.202076062813671E+00  0.114775899885926E+01  0.148783851369924E+00  0.845067950736100E+00
     0.166499999999995E+02  0.198345099176965E+00  0.114676679386073E+01  0.146443386990759E+00  0.846687990166397E+00
     0.166599999999995E+02  0.194551158128420E+00  0.114592203643690E+01  0.144006634347724E+00  0.848210708585145E+00
     0.166699999999995E+02  0.190699081738940E+00  0.114522616401316E+01  0.141477701142471E+00  0.849631594947050E+00
     0.166799999999995E+02  0.186793719022094E+00  0.114468046861350E+01  0.138860960917167E+00  0.850946330780974E+00
     0.166899999999995E+02  0.182839923884058E+00  0.114428609936604E+01  0.136161043229037E+00  0.852150808928170E+00
     0.166999999999995E+02  0.178842553320538E+00  0.114404406479621E+01  0.133382822280960E+00  0.853241151745372E+00
     0.167099999999995E+02  0.174806465832361E+00  0.114395523489273E+01  0.130531404037644E+00  0.854213728626953E+00
     0.167199999999995E+02  0.170736520030898E+00  0.114402034293399E+01  0.127612111872327E+00  0.855065172701716E+00
     0.167299999999995E+02  0.166637573404524E+00  0.114423998706416E+01  0.124630470804640E+00  0.855792396563000E+00
     0.167399999999995E+02  0.162514481216855E+00  0.114461463161082E+01  0.121592190405390E+00  0.856392606895782E+00
     0.167499999999995E+02  0.158372095507596E+00  0.114514460813724E+01  0.118503146459057E+00  0.856863317871413E+00
     0.167599999999995E+02  0.154215264166672E+00  0.114583011622492E+01  0.115369361488798E+00  0.857202363189116E+00
     0.167699999999995E+02  0.150048830052374E+00  0.114667122398359E+01  0.112196984262089E+00  0.857407906653928E+00
     0.167799999999995E+02  0.145877630124239E+00  0.114766786828769E+01  0.108992268407077E+00  0.857478451192663E+00
     0.167899999999995E+02  0.141706494561531E+00  0.114881985474047E+01  0.105761550280409E+00  0.857412846222867E+00
     0.167999999999995E+02  0.137540245838293E+00  0.115012685736838E+01  0.102511226236385E+00  0.857210293304617E+00
     0.168099999999995E+02  0.133383697726116E+00  0.115158841805035E+01  0.992477294545156E-01  0.856870350020569E+00
     0.168199999999995E+02  0.129241654196015E+00  0.115320394568863E+01  0.959775064881270E-01  0.856392932046491E+00
     0.168299999999995E+02  0.125118908191114E+00  0.115497271512928E+01  0.927069937000165E-01  0.855778313391529E+00
     0.168399999999995E+02  0.121020240242029E+00  0.115689386584276E+01  0.894425937525277E-01  0.855027124805107E+00
     0.168499999999995E+02  0.116950416897495E+00  0.115896640037652E+01  0.861906523188977E-01  0.854140350364807E+00
     0.168599999999995E+02  0.112914188942973E+00  0.116118918259388E+01  0.829574351797741E-01  0.853119322277007E+00
     0.168699999999995E+02  0.108916289380720E+00  0.116356093571514E+01  0.797491058642131E-01  0.851965713938793E+00
     0.168799999999995E+02  0.104961431145375E+00  0.116608024017889E+01  0.765717039877155E-01  0.850681531325866E+00
     0.168899999999995E+02  0.101054304529838E+00  0.116874553134390E+01  0.734311244313790E-01  0.849269102786138E+00
     0.168999999999995E+02  0.971995742971280E-01  0.117155509705362E+01  0.703330974961575E-01  0.847731067332740E+00
     0.169099999999995E+02  0.934018764549051E-01  0.117450707508769E+01  0.672831701546401E-01  0.846070361542547E+00
     0.169199999999995E+02  0.896658146704492E-01  0.117759945052711E+01  0.642866885099368E-01  0.844290205177367E+00
     0.169299999999995E+02  0.859959563051491E-01  0.118083005306176E+01  0.613487815573370E-01  0.842394085654082E+00
     0.169399999999995E+02  0.823968280491993E-01  0.118419655427115E+01  0.584743463299487E-01  0.840385741497681E+00
     0.169499999999995E+02  0.788729111386606E-01  0.118769646491188E+01  0.556680344941410E-01  0.838269144916544E+00
     0.169599999999995E+02  0.754286361390806E-01  0.119132713224691E+01  0.529342404452940E-01  0.836048483643301E+00
     0.169699999999995E+02  0.720683772819167E-01  0.119508573745464E+01  0.502770909387795E-01  0.833728142186457E+00
     0.169799999999995E+02  0.687964463423228E-01  0.119896929315728E+01  0.477004362757271E-01  0.831312682638071E+00
     0.169899999999995E+02  0.656170860495343E-01  0.120297464111071E+01  0.452078430482547E-01  0.828806825181309E+00
     0.169999999999995E+02  0.625344630238089E-01  0.120709845009963E+01  0.428025884343640E-01  0.826215428438263E+00
     0.170099999999995E+02  0.595526602372147E-01  0.121133721408388E+01  0.404876560193133E-01  0.823543469794039E+00
     0.170199999999995E+02  0.566756689987059E-01  0.121568725064354E+01  0.382657331074108E-01  0.820796025826707E+00
     0.170299999999995E+02  0.539073804679542E-01  0.122014469977195E+01  0.361392094768597E-01  0.817978252965780E+00
     0.170399999999995E+02  0.512515767060022E-01  0.122470552306730E+01  0.341101775195877E-01  0.815095368493368E+00
     0.170499999999995E+02  0.487119212754286E-01  0.122936550337421E+01  0.321804336990933E-01  0.812152631993227E+00
     0.170599999999995E+02  0.462919494070517E-01  0.123412024492808E+01  0.303514812513222E-01  0.809155327343068E+00
     0.170699999999995E+02  0.439950577550207E-01  0.123896517405478E+01  0.286245340470599E-01  0.806108745335269E+00
     0.170799999999995E+02  0.418244937672823E-01  0.124389554047893E+01  0.270005215291622E-01  0.803018167000582E+00
     0.170899999999995E+02  0.397833447036317E-01  0.124890641929335E+01  0.254800946339873E-01  0.799888847698720E+00
     0.170999999999995E+02  0.378745263389907E-01  0.125399271364147E+01  0.240636326037185E-01  0.796726002029059E+00
     0.171099999999995E+02  0.361007713952675E-01  0.125914915816335E+01  0.227512505948658E-01  0.793534789604085E+00
     0.171199999999995E+02  0.344646177507857E-01  0.126437032325391E+01  0.215428079878537E-01  0.790320301718085E+00
     0.171299999999995E+02  0.329683964821577E-01  0.126965062017942E+01  0.204379173033810E-01  0.787087548933622E+00
     0.171399999999995E+02  0.316142197992233E-01  0.127498430709557E+01  0.194359536328856E-01  0.783841449599056E+00
     0.171499999999995E+02  0.304039689393999E-01  0.128036549600619E+01  0.185360644929734E-01  0.780586819301529E+00
     0.171599999999995E+02  0.293392820934906E-01  0.128578816069756E+01  0.177371800170124E-01  0.777328361251751E+00
     0.171699999999995E+02  0.284215424402091E-01  0.129124614567815E+01  0.170380234009079E-01  0.774070657589359E+00
     0.171799999999995E+02  0.276518663720542E-01  0.129673317614749E+01  0.164371215247154E-01  0.770818161590990E+00
