#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.127299999999997E+02  0.177513598983292E+00  0.539317719775272E+00  0.550643737295589E+00  0.167295309490482E+01
     0.127399999999997E+02  0.177877687316042E+00  0.538118248312411E+00  0.553770848917139E+00  0.167527588019688E+01
     0.127499999999997E+02  0.178219763809128E+00  0.536916151849919E+00  0.556864998833799E+00  0.167764677656047E+01
     0.127599999999997E+02  0.178539805021611E+00  0.535711923528610E+00  0.559925102513771E+00  0.168006542666101E+01
     0.127699999999997E+02  0.178837842496394E+00  0.534506056114757E+00  0.562950177995348E+00  0.168253136600807E+01
     0.127799999999997E+02  0.179113959890873E+00  0.533299023811062E+00  0.565939374499429E+00  0.168504406993554E+01
     0.127899999999997E+02  0.179368283546949E+00  0.532091266457393E+00  0.568891981370422E+00  0.168760300795102E+01
     0.127999999999997E+02  0.179600967891270E+00  0.530883178399369E+00  0.571807415969143E+00  0.169020769757658E+01
     0.128099999999997E+02  0.179812177804556E+00  0.529675103608788E+00  0.574685192183200E+00  0.169285774984013E+01
     0.128199999999997E+02  0.180002070530349E+00  0.528467337717983E+00  0.577524874037642E+00  0.169555289974916E+01
     0.128299999999997E+02  0.180170779746447E+00  0.527260136617219E+00  0.580326021068271E+00  0.169829301722283E+01
     0.128399999999997E+02  0.180318404092066E+00  0.526053730308035E+00  0.583088133346235E+00  0.170107809676778E+01
     0.128499999999997E+02  0.180445001780398E+00  0.524848339945672E+00  0.585810604130921E+00  0.170390822725512E+01
     0.128599999999997E+02  0.180550592028609E+00  0.523644195550000E+00  0.588492687060948E+00  0.170678354604486E+01
     0.128699999999997E+02  0.180635163037983E+00  0.522441551781091E+00  0.591133482720355E+00  0.170970418399237E+01
     0.128799999999997E+02  0.180698685302035E+00  0.521240699473078E+00  0.593731946632805E+00  0.171267020922211E+01
     0.128899999999997E+02  0.180741128249436E+00  0.520041971252203E+00  0.596286917643059E+00  0.171568157777041E+01
     0.128999999999997E+02  0.180762477752908E+00  0.518845740438156E+00  0.598797162686689E+00  0.171873809824143E+01
     0.129099999999997E+02  0.180762751922482E+00  0.517652413412553E+00  0.601261431556179E+00  0.172183941562483E+01
     0.129199999999997E+02  0.180742012866022E+00  0.516462416590774E+00  0.603678513792125E+00  0.172498501667189E+01
     0.129299999999997E+02  0.180700372700579E+00  0.515276179914162E+00  0.606047289481533E+00  0.172817425611418E+01
     0.129399999999997E+02  0.180637992945213E+00  0.514094119276578E+00  0.608366766586593E+00  0.173140639998327E+01
     0.129499999999997E+02  0.180555077394634E+00  0.512916620441539E+00  0.610636099342758E+00  0.173468067979018E+01
     0.129599999999997E+02  0.180451859520997E+00  0.511744026775783E+00  0.612854584981699E+00  0.173799634971366E+01
     0.129699999999997E+02  0.180328586241538E+00  0.510576632557669E+00  0.615021639165999E+00  0.174135273846639E+01
     0.129799999999997E+02  0.180185500407928E+00  0.509414682799387E+00  0.617136753615071E+00  0.174474928823315E+01
     0.129899999999997E+02  0.180022824546292E+00  0.508258379570794E+00  0.619199442008100E+00  0.174818557490886E+01
     0.129999999999997E+02  0.179840748181537E+00  0.507107893868932E+00  0.621209181987704E+00  0.175166130654570E+01
     0.130099999999997E+02  0.179639420546751E+00  0.505963381277632E+00  0.623165361700512E+00  0.175517630006512E+01
     0.130199999999997E+02  0.179418949686934E+00  0.504824999121252E+00  0.625067238701241E+00  0.175873043944732E+01
     0.130299999999997E+02  0.179179408033016E+00  0.503692922612675E+00  0.626913917297864E+00  0.176232362131779E+01
     0.130399999999997E+02  0.178920843582679E+00  0.502567357655448E+00  0.628704347773523E+00  0.176595569571537E+01
     0.130499999999997E+02  0.178643295015760E+00  0.501448548458673E+00  0.630437347765306E+00  0.176962641056950E+01
     0.130599999999997E+02  0.178346808510406E+00  0.500336778886317E+00  0.632111642865767E+00  0.177333536792469E+01
     0.130699999999997E+02  0.178031453791700E+00  0.499232367377694E+00  0.633725920706330E+00  0.177708199829114E+01
     0.130799999999997E+02  0.177697337069557E+00  0.498135656209545E+00  0.635278890792240E+00  0.178086555690473E+01
     0.130899999999997E+02  0.177344608986485E+00  0.497046996686649E+00  0.636769341478854E+00  0.178468514252000E+01
     0.130999999999997E+02  0.176973466429502E+00  0.495966732429597E+00  0.638196185845235E+00  0.178853973608966E+01
     0.131099999999997E+02  0.176584147955460E+00  0.494895183192745E+00  0.639558489785309E+00  0.179242825377854E+01
     0.131199999999997E+02  0.176176923505455E+00  0.493832631555813E+00  0.640855478183527E+00  0.179634960664148E+01
     0.131299999999997E+02  0.175752079906830E+00  0.492779314404879E+00  0.642086518204363E+00  0.180030275827801E+01
     0.131399999999997E+02  0.175309904263110E+00  0.491735420416060E+00  0.643251082050842E+00  0.180428677201621E+01
     0.131499999999997E+02  0.174850667626999E+00  0.490701093881400E+00  0.644348694552324E+00  0.180830084064864E+01
     0.131599999999997E+02  0.174374611298731E+00  0.489676444298614E+00  0.645378873186382E+00  0.181234429423875E+01
     0.131699999999997E+02  0.173881937701401E+00  0.488661560316648E+00  0.646341069292773E+00  0.181641658468125E+01
     0.131799999999997E+02  0.173372807114329E+00  0.487656526007191E+00  0.647234619121962E+00  0.182051724907740E+01
     0.131899999999997E+02  0.172847340693573E+00  0.486661437106581E+00  0.648058711986492E+00  0.182464585708557E+01
     0.131999999999997E+02  0.172305629298997E+00  0.485676414888622E+00  0.648812380340924E+00  0.182880194977569E+01
     0.132099999999997E+02  0.171747746811699E+00  0.484701615682517E+00  0.649494513455947E+00  0.183298497880255E+01
     0.132199999999997E+02  0.171173765984073E+00  0.483737234688767E+00  0.650103892928246E+00  0.183719425472460E+01
     0.132299999999997E+02  0.170583774509230E+00  0.482783503575594E+00  0.650639245078705E+00  0.184142891202047E+01
     0.132399999999997E+02  0.169977888976443E+00  0.481840682238702E+00  0.651099302801488E+00  0.184568789597388E+01
     0.132499999999997E+02  0.169356264696076E+00  0.480909045947339E+00  0.651482868003909E+00  0.184996997344648E+01
     0.132599999999997E+02  0.168719099983169E+00  0.479988869759284E+00  0.651788865634428E+00  0.185427376609266E+01
     0.132699999999997E+02  0.168066634294941E+00  0.479080412471910E+00  0.652016381465576E+00  0.185859780129108E+01
     0.132799999999997E+02  0.167399140506091E+00  0.478183902432670E+00  0.652164678116119E+00  0.186294057345513E+01
     0.132899999999997E+02  0.166716912449256E+00  0.477299527253721E+00  0.652233186936695E+00  0.186730060682252E+01
     0.132999999999997E+02  0.166020249524579E+00  0.476427428903808E+00  0.652221476890771E+00  0.187167651055067E+01
     0.133099999999997E+02  0.165309440596407E+00  0.475567704870285E+00  0.652129204931252E+00  0.187606701800659E+01
     0.133199999999997E+02  0.164584749488048E+00  0.474720415207702E+00  0.651956055107964E+00  0.188047100439585E+01
     0.133299999999997E+02  0.163846404146085E+00  0.473885594443675E+00  0.651701675339345E+00  0.188488748000090E+01
     0.133399999999997E+02  0.163094591009488E+00  0.473063266618722E+00  0.651365621185632E+00  0.188931555984761E+01
     0.133499999999997E+02  0.162329455364366E+00  0.472253461293325E+00  0.650947315003548E+00  0.189375441407108E+01
     0.133599999999997E+02  0.161551107601828E+00  0.471456228225467E+00  0.650446026673222E+00  0.189820320610496E+01
     0.133699999999997E+02  0.160759634448447E+00  0.470671648622356E+00  0.649860878978840E+00  0.190266102764890E+01
     0.133799999999997E+02  0.159955113528214E+00  0.469899841370995E+00  0.649190877143966E+00  0.190712683990336E+01
     0.133899999999997E+02  0.159137629143056E+00  0.469140963380282E+00  0.648434958490347E+00  0.191159942971218E+01
     0.133999999999997E+02  0.158307286992711E+00  0.468395204016982E+00  0.647592055222109E+00  0.191607738713570E+01
     0.134099999999997E+02  0.157464225716611E+00  0.467662774466327E+00  0.646661161372812E+00  0.192055910789217E+01
     0.134199999999997E+02  0.156608623605599E+00  0.466943893573583E+00  0.645641394284976E+00  0.192504282049591E+01
     0.134299999999997E+02  0.155740699531626E+00  0.466238772221831E+00  0.644532041727403E+00  0.192952663431174E+01
     0.134399999999997E+02  0.154860707977341E+00  0.465547598503283E+00  0.643332587796979E+00  0.193400860166292E+01
     0.134499999999997E+02  0.153968928894632E+00  0.464870525818718E+00  0.642042713811385E+00  0.193848678503070E+01
     0.134599999999997E+02  0.153065653860297E+00  0.464207665611790E+00  0.640662274035470E+00  0.194295931958050E+01
     0.134699999999997E+02  0.152151170522682E+00  0.463559085774158E+00  0.639191249770221E+00  0.194742446187198E+01
     0.134799999999997E+02  0.151225747571392E+00  0.462924814940928E+00  0.637629688529041E+00  0.195188061757671E+01
     0.134899999999997E+02  0.150289622379767E+00  0.462304852051167E+00  0.635977637257952E+00  0.195632634406015E+01
     0.134999999999997E+02  0.149342993080152E+00  0.461699179795858E+00  0.634235079491136E+00  0.196076032734700E+01
     0.135099999999997E+02  0.148386016191683E+00  0.461107780023199E+00  0.632401885822735E+00  0.196518133674749E+01
     0.135199999999997E+02  0.147418810121655E+00  0.460530648896646E+00  0.630477785185030E+00  0.196958816372600E+01
     0.135299999999997E+02  0.146441464019673E+00  0.459967809643108E+00  0.628462361420785E+00  0.197397955395352E+01
     0.135399999999997E+02  0.145454050698904E+00  0.459419321080226E+00  0.626355075955872E+00  0.197835414254962E+01
     0.135499999999997E+02  0.144456641760315E+00  0.458885280721341E+00  0.624155313553852E+00  0.198271040212261E+01
     0.135599999999997E+02  0.143449322746065E+00  0.458365822036613E+00  0.621862444727452E+00  0.198704661140700E+01
     0.135699999999997E+02  0.142432206150613E+00  0.457861106286547E+00  0.619475895894763E+00  0.199136084933137E+01
     0.135799999999997E+02  0.141405440431194E+00  0.457371310119580E+00  0.616995217172522E+00  0.199565101565539E+01
     0.135899999999997E+02  0.140369213737343E+00  0.456896610728224E+00  0.614420137978027E+00  0.199991487542717E+01
     0.135999999999997E+02  0.139323751838380E+00  0.456437170702046E+00  0.611750602336169E+00  0.200415012100380E+01
     0.136099999999997E+02  0.138269310559097E+00  0.455993124753401E+00  0.608986778713505E+00  0.200835444276257E+01
     0.136199999999997E+02  0.137206163818352E+00  0.455564570217963E+00  0.606129042908854E+00  0.201252559830307E+01
     0.136299999999997E+02  0.136134588991090E+00  0.455151562687874E+00  0.603177936477218E+00  0.201666147010163E+01
     0.136399999999997E+02  0.135054851692770E+00  0.454754117398362E+00  0.600134106774905E+00  0.202076010322024E+01
     0.136499999999997E+02  0.133967192163033E+00  0.454372216165458E+00  0.596998237451257E+00  0.202481971755807E+01
     0.136599999999997E+02  0.132871815192626E+00  0.454005818879600E+00  0.593770979670318E+00  0.202883869285114E+01
     0.136699999999997E+02  0.131768885027628E+00  0.453654877911352E+00  0.590452894296538E+00  0.203281552863058E+01
     0.136799999999997E+02  0.130658525971800E+00  0.453319353372337E+00  0.587044413723759E+00  0.203674878505466E+01
     0.136899999999997E+02  0.129540828592675E+00  0.452999227056059E+00  0.583545829181401E+00  0.204063701338644E+01
     0.136999999999997E+02  0.128415860637308E+00  0.452694513075418E+00  0.579957305632003E+00  0.204447868646948E+01
     0.137099999999997E+02  0.127283681092386E+00  0.452405263688706E+00  0.576278922318830E+00  0.204827213962064E+01
     0.137199999999997E+02  0.126144355377250E+00  0.452131569495299E+00  0.572510733230152E+00  0.205201553089022E+01
     0.137299999999997E+02  0.124997969499985E+00  0.451873553987479E+00  0.568652838776111E+00  0.205570682684458E+01
     0.137399999999997E+02  0.123844641158347E+00  0.451631363250415E+00  0.564705458267665E+00  0.205934381630841E+01
     0.137499999999997E+02  0.122684526206757E+00  0.451405152293529E+00  0.560668992604503E+00  0.206292415040484E+01
     0.137599999999997E+02  0.121517819574409E+00  0.451195069974751E+00  0.556544067955157E+00  0.206644540335335E+01
     0.137699999999997E+02  0.120344750512629E+00  0.451001244676863E+00  0.552331553955243E+00  0.206990514540124E+01
     0.137799999999997E+02  0.119165572858692E+00  0.450823772784830E+00  0.548032553662154E+00  0.207330101743270E+01
     0.137899999999997E+02  0.117980551713253E+00  0.450662711610711E+00  0.543648366646843E+00  0.207663079649999E+01
     0.137999999999997E+02  0.116789948438200E+00  0.450518077776773E+00  0.539180430563596E+00  0.207989244280643E+01
     0.138099999999997E+02  0.115594006119420E+00  0.450389851288184E+00  0.534630249734052E+00  0.208308412136112E+01
     0.138199999999997E+02  0.114392937570934E+00  0.450277984715483E+00  0.529999321232789E+00  0.208620419523095E+01
     0.138299999999997E+02  0.113186917593282E+00  0.450182416179000E+00  0.525289069374448E+00  0.208925119149498E+01
     0.138399999999997E+02  0.111976080591818E+00  0.450103084286182E+00  0.520500798306282E+00  0.209222374504325E+01
     0.138499999999997E+02  0.110760523896260E+00  0.450039942895236E+00  0.515635669774456E+00  0.209512052865866E+01
     0.138599999999997E+02  0.109540316310185E+00  0.449992973603779E+00  0.510694709439995E+00  0.209794017988657E+01
     0.138699999999997E+02  0.108315510673936E+00  0.449962194186036E+00  0.505678840911703E+00  0.210068123571920E+01
     0.138799999999997E+02  0.107086158652754E+00  0.449947661779911E+00  0.500588942558989E+00  0.210334208501841E+01
     0.138899999999997E+02  0.105852325645184E+00  0.449949470373643E+00  0.495425918773902E+00  0.210592094602538E+01
     0.138999999999997E+02  0.104614103690268E+00  0.449967742954137E+00  0.490190775173975E+00  0.210841587263431E+01
     0.139099999999997E+02  0.103371620537513E+00  0.450002619439650E+00  0.484884686601453E+00  0.211082478887564E+01
     0.139199999999997E+02  0.102125043590694E+00  0.450054242119720E+00  0.479509047782621E+00  0.211314554688739E+01
     0.139299999999997E+02  0.100874578166928E+00  0.450122740680163E+00  0.474065499020414E+00  0.211537600016391E+01
     0.139399999999997E+02  0.996204603221073E-01  0.450208218949815E+00  0.468555922941086E+00  0.211751408158150E+01
     0.139499999999997E+02  0.983629452674932E-01  0.450310745260654E+00  0.462982412566145E+00  0.211955787495249E+01
     0.139599999999997E+02  0.971022930302370E-01  0.450430347798810E+00  0.457347215209065E+00  0.212150566977124E+01
     0.139699999999997E+02  0.958387534034898E-01  0.450567015613904E+00  0.451652660274984E+00  0.212335599125990E+01
     0.139799999999997E+02  0.945725523340226E-01  0.450720705149032E+00  0.445901081438925E+00  0.212510760144269E+01
     0.139899999999997E+02  0.933038816921273E-01  0.450891351367759E+00  0.440094744533212E+00  0.212675947124258E+01
     0.139999999999997E+02  0.920328938887596E-01  0.451078881899269E+00  0.434235791655882E+00  0.212831072787446E+01
     0.140099999999997E+02  0.907597021164794E-01  0.451283232191647E+00  0.428326209635234E+00  0.212976058546900E+01
     0.140199999999997E+02  0.894843861908734E-01  0.451504359517398E+00  0.422367827397291E+00  0.213110826935770E+01
